3,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,18,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
4,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,52,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
5,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,53,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
6,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,41,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
7,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,23,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
8,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,34,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
1,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,0,2021-05-23,0,2021-05-22,23,2021-05-21,0,2021-05-20,0,2021-05-19,0,2021-05-18,0,2021-05-17,0
2,2021-06-15,0,2021-06-14,0,2021-06-13,0,2021-06-12,0,2021-06-11,0,2021-06-10,0,2021-06-09,0,2021-06-08,0,2021-06-07,0,2021-06-06,0,2021-06-05,0,2021-06-04,0,2021-06-03,0,2021-06-02,0,2021-06-01,0,2021-05-31,0,2021-05-30,0,2021-05-29,0,2021-05-28,0,2021-05-27,0,2021-05-26,0,2021-05-25,0,2021-05-24,54,2021-05-23,34,2021-05-22,0,2021-05-21,0,2021-05-20,0,2021-05-19,62,2021-05-18,0,2021-05-17,0
